Company,Price,PriceStartDate,Date Added,InflationAdjustedPrice,Analysis,P or E,Pre2005Flag,PreviousPatents,LatestExpiration,MonthsUntilExpiration,PriceDelta,PercentageE,Net_Income,US Company,IncomeUnknown
GILEAD,1839.44,2018-06-20,2006-08-28,729.9683716352698,P:PED,P,0,0,2021-11-13,182.0,-0.03802416669619166,0.07142857142857142,4135.741869918699,1.0,0.0
GILEAD,1839.44,2018-06-20,2006-08-28,729.9683716352698,P:PED,P,0,0,2021-11-13,182.0,-0.03802416669619166,0.07142857142857142,4135.741869918699,1.0,0.0
GILEAD,1839.44,2018-06-20,2006-08-28,729.9683716352698,P:PED,P,0,0,2021-11-13,182.0,-0.03802416669619166,0.07142857142857142,4135.741869918699,1.0,0.0
GILEAD,1839.44,2018-06-20,2007-04-28,729.9683716352698,PTDecrease,P,0,21,2021-11-13,174.0,-0.03802416669619166,0.07142857142857142,-3759.9256689791873,1.0,0.0
GILEAD,1839.44,2018-06-20,2007-04-28,729.9683716352698,NCE,E,0,21,2021-11-13,174.0,-0.03802416669619166,0.07142857142857142,-3759.9256689791873,1.0,0.0
GILEAD,1839.44,2018-06-20,2007-04-28,729.9683716352698,PED,E,0,21,2021-11-13,174.0,-0.03802416669619166,0.07142857142857142,-3759.9256689791873,1.0,0.0
GILEAD,1839.44,2018-06-20,2008-04-28,729.9683716352698,PTAorPTE,P,0,24,2021-11-13,162.0,-0.03802416669619166,0.07142857142857142,7691.895238095238,1.0,0.0
GILEAD,1839.44,2018-06-20,2008-04-28,729.9683716352698,P:PEDExtension,P,0,24,2021-11-13,162.0,-0.03802416669619166,0.07142857142857142,7691.895238095238,1.0,0.0
GILEAD,1839.44,2018-06-20,2008-08-28,729.9683716352698,P:DP/UCnew,P,0,26,2021-11-13,158.0,-0.03802416669619166,0.07142857142857142,7691.895238095238,1.0,0.0
GILEAD,1839.44,2018-06-20,2008-08-28,729.9683716352698,P:PED,P,0,26,2021-11-13,158.0,-0.03802416669619166,0.07142857142857142,7691.895238095238,1.0,0.0
GILEAD,1839.44,2018-06-20,2013-01-28,729.9683716352698,No change,P,0,50,2021-11-13,105.0,-0.03802416669619166,0.07142857142857142,11289.14943750245,1.0,0.0
GILEAD,1839.44,2018-06-20,2013-01-28,729.9683716352698,No change,P,0,50,2021-11-13,105.0,-0.03802416669619166,0.07142857142857142,11289.14943750245,1.0,0.0
GILEAD,1839.44,2018-06-20,2013-01-28,729.9683716352698,No change,P,0,50,2021-11-13,105.0,-0.03802416669619166,0.07142857142857142,11289.14943750245,1.0,0.0
GILEAD,1839.44,2018-06-20,2013-01-28,729.9683716352698,No change,P,0,50,2021-11-13,105.0,-0.03802416669619166,0.07142857142857142,11289.14943750245,1.0,0.0
GILEAD,1839.44,2018-06-20,2013-01-28,729.9683716352698,No change,P,0,50,2021-11-13,105.0,-0.03802416669619166,0.07142857142857142,11289.14943750245,1.0,0.0
GILEAD,1839.44,2018-06-20,2013-01-28,729.9683716352698,P:PED,P,0,50,2021-11-13,105.0,-0.03802416669619166,0.07142857142857142,11289.14943750245,1.0,0.0
GILEAD,1839.44,2018-06-20,2013-01-28,729.9683716352698,P:PED,P,0,50,2021-11-13,105.0,-0.03802416669619166,0.07142857142857142,11289.14943750245,1.0,0.0
GILEAD,1839.44,2018-06-20,2013-01-28,729.9683716352698,P:PED,P,0,50,2021-11-13,105.0,-0.03802416669619166,0.07142857142857142,11289.14943750245,1.0,0.0
GILEAD,1839.44,2018-06-20,2013-01-28,729.9683716352698,P:PED,P,0,50,2021-11-13,105.0,-0.03802416669619166,0.07142857142857142,11289.14943750245,1.0,0.0
GILEAD,2975.01,2018-01-05,2015-10-28,1200.244485954161,P:UCnew,P,0,14,2027-12-11,145.0,-0.4469784187750755,0.12568306010928962,51355.97839974107,1.0,0.0
GILEAD,2975.01,2018-01-05,2015-10-28,1200.244485954161,I,E,0,14,2027-12-11,145.0,-0.4469784187750755,0.12568306010928962,51355.97839974107,1.0,0.0
GILEAD,2975.01,2018-01-05,2012-11-28,1200.244485954161,No change,P,0,9,2018-07-29,67.0,-0.4469784187750755,0.12568306010928962,12423.504023538588,1.0,0.0
GILEAD,2975.01,2018-01-05,2012-11-28,1200.244485954161,UCadditionalnew,P,0,9,2018-07-29,67.0,-0.4469784187750755,0.12568306010928962,12423.504023538588,1.0,0.0
GILEAD,2975.01,2018-01-05,2012-12-28,1200.244485954161,No change,P,0,11,2018-07-29,66.0,-0.4469784187750755,0.12568306010928962,12423.504023538588,1.0,0.0
GILEAD,2975.01,2018-01-05,2012-12-28,1200.244485954161,No change,P,0,11,2018-07-29,66.0,-0.4469784187750755,0.12568306010928962,12423.504023538588,1.0,0.0
GILEAD,2975.01,2018-01-05,2013-04-28,1200.244485954161,P:DS/DP,P,0,13,2018-07-29,63.0,-0.4469784187750755,0.12568306010928962,11289.14943750245,1.0,0.0
GILEAD,2975.01,2018-01-05,2007-06-28,1200.244485954161,NCE,E,0,0,2012-06-15,59.0,-0.48090962439530566,0.12568306010928962,-3759.9256689791873,1.0,0.0
GILEAD,2975.01,2018-01-05,2007-07-28,1200.244485954161,P:DS,P,0,1,2015-11-24,99.0,-0.48090962439530566,0.12568306010928962,-3759.9256689791873,1.0,0.0
GILEAD,2975.01,2018-01-05,2007-07-28,1200.244485954161,P:UCnew,P,0,1,2015-11-24,99.0,-0.48090962439530566,0.12568306010928962,-3759.9256689791873,1.0,0.0
GILEAD,2975.01,2018-01-05,2007-07-28,1200.244485954161,P:DS,P,0,1,2015-11-24,99.0,-0.48090962439530566,0.12568306010928962,-3759.9256689791873,1.0,0.0
GILEAD,2975.01,2018-01-05,2007-07-28,1200.244485954161,P:DS/DP,P,0,1,2015-11-24,99.0,-0.48090962439530566,0.12568306010928962,-3759.9256689791873,1.0,0.0
GILEAD,2975.01,2018-01-05,2007-09-28,1200.244485954161,ODE,E,0,5,2015-11-24,97.0,-0.48090962439530566,0.12568306010928962,-3759.9256689791873,1.0,0.0
GILEAD,2975.01,2018-01-05,2010-09-28,1200.244485954161,P:UCnew,P,0,6,2015-11-24,61.0,-0.48090962439530566,0.12568306010928962,12205.451287109456,1.0,0.0
GILEAD,2975.01,2018-01-05,2011-07-28,1200.244485954161,P:DS,P,0,7,2015-11-24,51.0,-0.48090962439530566,0.12568306010928962,13236.929632857162,1.0,0.0
GILEAD,2975.01,2018-01-05,2012-06-28,1200.244485954161,PTAorPTE,P,0,8,2018-07-29,73.0,-0.48090962439530566,0.12568306010928962,12423.504023538588,1.0,0.0
GILEAD,2975.01,2018-01-05,2016-11-28,1200.244485954161,P:UCnew,P,0,16,2027-12-11,132.0,-0.48090962439530566,0.12568306010928962,76550.04756368248,1.0,0.0
GILEAD,2975.01,2018-01-05,2017-02-28,1200.244485954161,P:UCnew,P,0,17,2031-10-14,175.0,-0.48090962439530566,0.12568306010928962,55866.66224858345,1.0,0.0
GILEAD,1733.39,2018-01-01,2016-08-28,699.3226205989503,P:DS/DP/UCnew,P,0,28,2025-12-09,111.0,-0.08808249112938155,0.16964285714285715,76550.04756368248,1.0,0.0
GILEAD,1733.39,2018-01-01,2016-10-28,699.3226205989503,P:DP/UC,P,0,29,2025-12-09,109.0,-0.08808249112938155,0.16964285714285715,76550.04756368248,1.0,0.0
GILEAD,1733.39,2018-01-01,2017-09-28,699.3226205989503,P:DP/UC,P,0,30,2025-12-09,98.0,-0.08808249112938155,0.16964285714285715,55866.66224858345,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:DS/DP,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:DS,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:DS/UCnew,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:DS/DP/UC,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:DS/DP,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:UC,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:UC,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:DS/DP,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:DS/DP,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:DS/DP,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:DS/DP/UC,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:PED,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:PED,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:PED,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:PED,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:PED,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:PED,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:PED,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2011-08-28,735.0070804100586,P:PED,P,0,0,2023-04-14,139.0,-0.04154991412154941,0.16964285714285715,13236.929632857162,1.0,0.0
GILEAD,1821.84,2018-01-01,2012-04-28,735.0070804100586,NCE,E,0,19,2023-04-14,131.0,-0.04154991412154941,0.16964285714285715,12423.504023538588,1.0,0.0
GILEAD,1821.84,2018-01-01,2012-06-28,735.0070804100586,P:DS/DP,P,0,20,2023-04-14,129.0,-0.04154991412154941,0.16964285714285715,12423.504023538588,1.0,0.0
GILEAD,1821.84,2018-01-01,2012-06-28,735.0070804100586,P:DP,P,0,20,2023-04-14,129.0,-0.04154991412154941,0.16964285714285715,12423.504023538588,1.0,0.0
GILEAD,1821.84,2018-01-01,2013-12-28,735.0070804100586,P:DP/UC,P,0,22,2024-01-13,120.0,-0.04154991412154941,0.16964285714285715,11289.14943750245,1.0,0.0
GILEAD,1821.84,2018-01-01,2013-12-28,735.0070804100586,NPP,E,0,22,2024-01-13,120.0,-0.04154991412154941,0.16964285714285715,11289.14943750245,1.0,0.0
GILEAD,1821.84,2018-01-01,2014-05-28,735.0070804100586,P:DP/UC,P,0,24,2024-07-03,121.0,-0.04154991412154941,0.16964285714285715,13117.413076220022,1.0,0.0
GILEAD,1821.84,2018-01-01,2014-05-28,735.0070804100586,P:PED,P,0,24,2024-07-03,121.0,-0.04154991412154941,0.16964285714285715,13117.413076220022,1.0,0.0
GILEAD,1821.84,2018-01-01,2014-10-28,735.0070804100586,P:DP/UC,P,0,26,2025-12-09,133.0,-0.04154991412154941,0.16964285714285715,13117.413076220022,1.0,0.0
GILEAD,1821.84,2018-01-01,2015-10-28,735.0070804100586,PTDecrease,P,0,27,2025-12-09,121.0,-0.04154991412154941,0.16964285714285715,51355.97839974107,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,P:DS/UCnew,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,UCsamemonthnew,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,UCsamemonthnew,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,UCsamemonthnew,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,DelistRequest,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,DelistRequest,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,DelistRequest,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,DelistRequest,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,P:DS/DP/UC,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,UCsamemonth,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,UCsamemonth,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,UCsamemonth,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,P:UC,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,UCsamemonth,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,UCsamemonth,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,UCsamemonth,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,P:PED,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,DelistRequest,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,P:PED,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,P:PED,P,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,NDF,E,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-01-28,168.7033772143932,PED,E,0,0,2018-01-25,71.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-04-28,168.7033772143932,M,E,0,22,2018-01-25,68.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-04-28,168.7033772143932,NPP,E,0,22,2018-01-25,68.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-04-28,168.7033772143932,ODE,E,0,22,2018-01-25,68.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-04-28,168.7033772143932,PED,E,0,22,2018-01-25,68.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-04-28,168.7033772143932,PED,E,0,22,2018-01-25,68.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2012-04-28,168.7033772143932,PED,E,0,22,2018-01-25,68.0,-0.04344800381764782,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,UCadditionalnew,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,UCadditional,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,UCadditional,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,No change,P,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-08-28,160.64260268611795,NPP,E,0,28,2018-01-25,64.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-09-28,160.64260268611795,DS,P,0,44,2018-01-25,63.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-09-28,160.64260268611795,UCadditional,P,0,44,2018-01-25,63.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-09-28,160.64260268611795,Applied to other UC,P,0,44,2018-01-25,63.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-09-28,160.64260268611795,Applied to other UC,P,0,44,2018-01-25,63.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-09-28,160.64260268611795,Applied to other UC,P,0,44,2018-01-25,63.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,398.18,2018-01-01,2012-09-28,160.64260268611795,Applied to other UC,P,0,44,2018-01-25,63.0,-0.08915277922352939,0.17045454545454544,12423.504023538588,1.0,0.0
GILEAD,418.16,2018-01-01,2013-07-28,168.7033772143932,M,E,0,50,2018-01-25,53.0,-0.04344800381764782,0.17045454545454544,11289.14943750245,1.0,0.0
GILEAD,5602.99,2018-01-01,2010-02-28,2260.4824361451906,P:DP/UCnew,P,0,0,2021-12-20,141.0,-0.03831767447448918,0.17054263565891473,12205.451287109456,1.0,0.0
GILEAD,5602.99,2018-01-01,2010-02-28,2260.4824361451906,P:DP,P,0,0,2021-12-20,141.0,-0.03831767447448918,0.17054263565891473,12205.451287109456,1.0,0.0
GILEAD,5602.99,2018-01-01,2010-02-28,2260.4824361451906,P:DP/UC,P,0,0,2021-12-20,141.0,-0.03831767447448918,0.17054263565891473,12205.451287109456,1.0,0.0
GILEAD,5602.99,2018-01-01,2011-08-28,2260.4824361451906,ODE,E,0,3,2021-12-20,123.0,-0.03831767447448918,0.17054263565891473,13236.929632857162,1.0,0.0
GILEAD,5607.66,2018-01-01,2013-04-28,2262.3665110724705,P:DP/UCnew,P,0,4,2021-12-20,103.0,-0.03751612807511938,0.17054263565891473,11289.14943750245,1.0,0.0
GILEAD,352.0,2018-01-01,2006-01-28,142.01164334098527,NCE,E,0,0,2011-01-27,59.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:DS,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:UCnew,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:DP,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:UC,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:DP,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:UC,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:UC,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:DP,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:UC,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:UC,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-02-28,142.01164334098527,P:UC,P,0,1,2019-05-27,158.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2006-05-28,142.01164334098527,PTAorPTE,P,0,12,2019-05-27,155.0,-0.048668124794575586,0.14634146341463414,4135.741869918699,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,P,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2007-07-28,142.01164334098527,Added to other strength,E,0,13,2019-05-27,141.0,-0.048668124794575586,0.14634146341463414,-3759.9256689791873,1.0,0.0
GILEAD,352.0,2018-01-01,2011-03-28,142.01164334098527,DelistRequest,P,0,25,2019-05-27,97.0,-0.048668124794575586,0.14634146341463414,13236.929632857162,1.0,0.0
GILEAD,2035.43,2018-01-01,2016-10-28,821.1782931975616,P:DP/UCnew,P,0,28,2031-10-11,179.0,-0.09878936905375085,0.168141592920354,76550.04756368248,1.0,0.0
GILEAD,2035.43,2018-01-01,2017-01-28,821.1782931975616,NPP,E,0,29,2031-10-11,176.0,-0.09878936905375085,0.168141592920354,55866.66224858345,1.0,0.0
GILEAD,2035.43,2018-01-01,2017-04-28,821.1782931975616,P:DS/DP/UC,P,0,30,2031-10-11,173.0,-0.09878936905375085,0.168141592920354,55866.66224858345,1.0,0.0
